1	1	N-	----NSF-	13442	Βίβλος	βιβλος	βιβλος	βίβλος	Bi/bloj	bibloj	bibloj	bi/bloj			
1	15	N-	----NSM-	9346	Ἐλεάζαρ	ἐλεαζαρ	ελεαζαρ	Ἐλεάζαρ	E)lea/zar	e)leazar	eleazar	E)lea/zar			
1	15	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	15	V-	3AAI-S--	633473	ἐγέννησεν	ἐγεννησεν	εγεννησεν	γεννάω	e)ge/nnhsen	e)gennhsen	egennhsen	genna/w			
1	15	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	15	N-	----ASM-	9474	Ματθάν	ματθαν	ματθαν	Ματθάν	Matqa/n	matqan	matqan	Matqa/n			,
1	15	N-	----NSM-	9346	Ματθὰν	ματθαν	ματθαν	Ματθάν	Matqa\n	matqan	matqan	Matqa/n			
1	15	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	15	V-	3AAI-S--	633473	ἐγέννησεν	ἐγεννησεν	εγεννησεν	γεννάω	e)ge/nnhsen	e)gennhsen	egennhsen	genna/w			
1	15	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	15	N-	----ASM-	9474	Ἰακώβ	ἰακωβ	ιακωβ	Ἰακώβ	I)akw/b	i)akwb	iakwb	I)akw/b			,
1	16	N-	----NSM-	9346	Ἰακὼβ	ἰακωβ	ιακωβ	Ἰακώβ	I)akw\b	i)akwb	iakwb	I)akw/b			
1	16	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	16	V-	3AAI-S--	633473	ἐγέννησεν	ἐγεννησεν	εγεννησεν	γεννάω	e)ge/nnhsen	e)gennhsen	egennhsen	genna/w			
1	16	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	16	N-	----ASM-	9474	Ἰωσὴφ	ἰωσηφ	ιωσηφ	Ἰωσήφ	I)wsh\f	i)wshf	iwshf	I)wsh/f			
1	16	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	16	N-	----ASM-	9474	ἄνδρα	ἀνδρα	ανδρα	ἀνήρ	a/)ndra	a)ndra	andra	a)nh/r			
1	16	N-	----GSF-	13634	Μαρίας	μαριας	μαριας	Μαρία	Mari/aj	mariaj	mariaj	Mari/a			,
1	16	P-	--------	7	ἐξ	ἐξ	εξ	ἐκ	e)c	e)c	ec	e)k			
1	16	RR	----GSF-	14	ἧς	ἡς	ης	ὅς	h~(j	h(j	hj	o/(j			
1	16	V-	3API-S--	2673281	ἐγεννήθη	ἐγεννηθη	εγεννηθη	γεννάω	e)gennh/qh	e)gennhqh	egennhqh	genna/w			
1	16	N-	----NSM-	9346	Ἰησοῦς	ἰησους	ιησους	Ἰησοῦς	I)hsou~j	i)hsouj	ihsouj	I)hsou~j			
1	16	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	16	V-	-PPPNSM-	4801985	λεγόμενος	λεγομενος	λεγομενος	λέγω	lego/menoj	legomenoj	legomenoj	le/gw			
1	16	N-	----NSM-	9346	χριστός	χριστος	χριστος	Χριστός	xristo/j	xristoj	xristoj	Xristo/j			.
1	17	A-	----NPF-	13955	Πᾶσαι	πασαι	πασαι	πᾶς	Pa~sai	pasai	pasai	pa~j			
1	17	C-	--------	4	οὖν	οὐν	ουν	οὖν	ou~)n	ou)n	oun	ou~)n			
1	17	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
1	17	N-	----NPF-	13954	γενεαὶ	γενεαι	γενεαι	γενεά	geneai\	geneai	geneai	genea/			
1	17	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
1	17	N-	----GSM-	9538	Ἀβραὰμ	ἀβρααμ	αβρααμ	Ἀβραάμ	A)braa\m	a)braam	abraam	A)braa/m			
1	17	P-	--------	7	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj			
1	17	N-	----GSM-	9538	Δαυὶδ	δαυιδ	δαυιδ	Δαυίδ	Daui\d	dauid	dauid	Daui/d			
1	17	N-	----NPF-	13954	γενεαὶ	γενεαι	γενεαι	γενεά	geneai\	geneai	geneai	genea/			
1	17	A-	----NPF-	13955	δεκατέσσαρες	δεκατεσσαρες	δεκατεσσαρες	δεκατέσσαρες	dekate/ssarej	dekatessarej	dekatessarej	dekate/ssarej			,
1	17	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	17	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
1	17	N-	----GSM-	9538	Δαυὶδ	δαυιδ	δαυιδ	Δαυίδ	Daui\d	dauid	dauid	Daui/d			
1	17	P-	--------	7	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj			
1	17	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	17	N-	----GSF-	13634	μετοικεσίας	μετοικεσιας	μετοικεσιας	μετοικεσία	metoikesi/aj	metoikesiaj	metoikesiaj	metoikesi/a			
1	17	N-	----GSF-	13634	Βαβυλῶνος	βαβυλωνος	βαβυλωνος	Βαβυλών	Babulw~noj	babulwnoj	babulwnoj	Babulw/n			
1	17	N-	----NPF-	13954	γενεαὶ	γενεαι	γενεαι	γενεά	geneai\	geneai	geneai	genea/			
1	17	A-	----NPF-	13955	δεκατέσσαρες	δεκατεσσαρες	δεκατεσσαρες	δεκατέσσαρες	dekate/ssarej	dekatessarej	dekatessarej	dekate/ssarej			,
1	17	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	17	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
1	17	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	17	N-	----GSF-	13634	μετοικεσίας	μετοικεσιας	μετοικεσιας	μετοικεσία	metoikesi/aj	metoikesiaj	metoikesiaj	metoikesi/a			
1	17	N-	----GSF-	13634	Βαβυλῶνος	βαβυλωνος	βαβυλωνος	Βαβυλών	Babulw~noj	babulwnoj	babulwnoj	Babulw/n			
1	17	P-	--------	7	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj			
1	17	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	17	N-	----GSM-	9538	χριστοῦ	χριστου	χριστου	Χριστός	xristou~	xristou	xristou	Xristo/j			
1	17	N-	----NPF-	13954	γενεαὶ	γενεαι	γενεαι	γενεά	geneai\	geneai	geneai	genea/			
1	17	A-	----NPF-	13955	δεκατέσσαρες	δεκατεσσαρες	δεκατεσσαρες	δεκατέσσαρες	dekate/ssarej	dekatessarej	dekatessarej	dekate/ssarej			.
1	18	RA	----GSM-	10	Τοῦ	του	του	ὁ	Tou~	tou	tou	o(			
1	18	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	18	N-	----GSM-	9538	Ἰησοῦ	ἰησου	ιησου	Ἰησοῦς	I)hsou~	i)hsou	ihsou	I)hsou~j			
1	18	N-	----GSM-	9538	χριστοῦ	χριστου	χριστου	Χριστός	xristou~	xristou	xristou	Xristo/j			
1	18	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	18	N-	----NSF-	13442	γένεσις	γενεσις	γενεσις	γένεσις	ge/nesij	genesij	genesij	ge/nesij			
1	18	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)	ou/(twj	ou(twj	outwj	ou/(twj			
1	18	V-	3IAI-S--	632449	ἦν	ἠν	ην	εἰμί	h~)n	h)n	hn	ei)mi/			.
1	18	V-	-APPGSF-	6998977	μνηστευθείσης	μνηστευθεισης	μνηστευθεισης	μνηστεύομαι	mnhsteuqei/shj	mnhsteuqeishj	mnhsteuqeishj	mnhsteu/omai			
1	18	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	18	N-	----GSF-	13634	μητρὸς	μητρος	μητρος	μήτηρ	mhtro\j	mhtroj	mhtroj	mh/thr			
1	18	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	18	N-	----GSF-	13634	Μαρίας	μαριας	μαριας	Μαρία	Mari/aj	mariaj	mariaj	Mari/a			
1	18	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	18	N-	----DSM-	9602	Ἰωσήφ	ἰωσηφ	ιωσηφ	Ἰωσήφ	I)wsh/f	i)wshf	iwshf	I)wsh/f			,
1	18	D-	--------	8	πρὶν	πριν	πριν	πρίν	pri\n	prin	prin	pri/n			
1	18	C-	--------	4	ἢ	ἠ	η	ἤ	h\)	h)	h	h/)			
1	18	V-	-AAN----	306049	συνελθεῖν	συνελθειν	συνελθειν	συνέρχομαι	sunelqei~n	sunelqein	sunelqein	sune/rxomai			
1	18	RP	----APM-	13	αὐτοὺς	αὐτους	αυτους	ἑαυτοῦ	au)tou\j	au)touj	autouj	e(autou~			
1	18	V-	3API-S--	2673281	εὑρέθη	εὑρεθη	ευρεθη	εὑρίσκω	eu(re/qh	eu(reqh	eureqh	eu(ri/skw			
1	18	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	18	N-	----DSF-	13698	γαστρὶ	γαστρι	γαστρι	γαστήρ	gastri\	gastri	gastri	gasth/r			
1	18	V-	-PAPNSF-	566721	ἔχουσα	ἐχουσα	εχουσα	ἔχω	e/)xousa	e)xousa	exousa	e/)xw			
1	18	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
1	18	N-	----GSN-	17730	πνεύματος	πνευματος	πνευματος	πνεῦμα	pneu/matoj	pneumatoj	pneumatoj	pneu~ma			
1	18	A-	----GSN-	17731	ἁγίου	ἁγιου	αγιου	ἅγιος	a(gi/ou	a(giou	agiou	a/(gioj			.
1	19	N-	----NSM-	9346	Ἰωσὴφ	ἰωσηφ	ιωσηφ	Ἰωσήφ	I)wsh\f	i)wshf	iwshf	I)wsh/f			
1	19	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	19	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	19	N-	----NSM-	9346	ἀνὴρ	ἀνηρ	ανηρ	ἀνήρ	a)nh\r	a)nhr	anhr	a)nh/r			
1	19	RP	----GSF-	13	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j			,
1	19	A-	----NSM-	9347	δίκαιος	δικαιος	δικαιος	δίκαιος	di/kaioj	dikaioj	dikaioj	di/kaioj			
1	19	V-	-PAPNSM-	566721	ὢν	ὠν	ων	εἰμί	w\)n	w)n	wn	ei)mi/			
1	19	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	19	D-	--------	8	μὴ	μη	μη	μή	mh\	mh	mh	mh/			
1	19	V-	-PAPNSM-	566721	θέλων	θελων	θελων	θέλω	qe/lwn	qelwn	qelwn	qe/lw			
1	19	RP	----ASF-	13	αὐτὴν	αὐτην	αυτην	ἑαυτοῦ	au)th\n	au)thn	authn	e(autou~			
1	19	V-	-AAN----	306049	δειγματίσαι	δειγματισαι	δειγματισαι	δειγματίζω	deigmati/sai	deigmatisai	deigmatisai	deigmati/zw			,
1	19	V-	3API-S--	2673281	ἐβουλήθη	ἐβουληθη	εβουληθη	βούλομαι	e)boulh/qh	e)boulhqh	eboulhqh	bou/lomai			
1	19	D-	--------	8	λάθρᾳ	λαθρα	λαθρα	λάθρᾳ	la/qra|	laqra	laqra	la/qra|			
1	19	V-	-AAN----	306049	ἀπολῦσαι	ἀπολυσαι	απολυσαι	ἀπολύω	a)polu~sai	a)polusai	apolusai	a)polu/w			
1	19	RP	----ASF-	13	αὐτήν	αὐτην	αυτην	ἑαυτοῦ	au)th/n	au)thn	authn	e(autou~			.
1	20	RD	----APN-	11	ταῦτα	ταυτα	ταυτα	οὗτος	tau~ta	tauta	tauta	ou~(toj			
1	20	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	20	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	20	V-	-APPGSM-	4901825	ἐνθυμηθέντος	ἐνθυμηθεντος	ενθυμηθεντος	ἐνθυμέομαι	e)nqumhqe/ntoj	e)nqumhqentoj	enqumhqentoj	e)nqume/omai			
1	20	X-	--------	5	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou\	i)dou	idou	i)dou/			
1	20	N-	----NSM-	9346	ἄγγελος	ἀγγελος	αγγελος	ἄγγελος	a/)ggeloj	a)ggeloj	aggeloj	a/)ggeloj			
1	20	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj			
1	20	P-	--------	7	κατ	κατ	κατ	κατά	kat	kat	kat	kata/			
1	20	N-	----ASN-	17666	ὄναρ	ὀναρ	οναρ	ὄναρ	o/)nar	o)nar	onar	o/)nar			
1	20	V-	3API-S--	2673281	ἐφάνη	ἐφανη	εφανη	φαίνω	e)fa/nh	e)fanh	efanh	fai/nw			
1	20	RP	----DSM-	13	αὐτῷ	αὐτω	αυτω	αὐτός	au)tw~|	au)tw	autw	au)to/j			
1	20	V-	-PAPNSM-	566721	λέγων	λεγων	λεγων	λέγω	le/gwn	legwn	legwn	le/gw			·
1	20	N-	----VSM-	9410	Ἰωσὴφ	ἰωσηφ	ιωσηφ	Ἰωσήφ	I)wsh\f	i)wshf	iwshf	I)wsh/f			
1	20	N-	----NSM-	9346	υἱὸς	υἱος	υιος	υἱός	ui(o\j	ui(oj	uioj	ui(o/j			
1	20	N-	----GSM-	9538	Δαυίδ	δαυιδ	δαυιδ	Δαυίδ	Daui/d	dauid	dauid	Daui/d			,
1	20	D-	--------	8	μὴ	μη	μη	μή	mh\	mh	mh	mh/			
1	20	V-	2APS-S--	2673409	φοβηθῇς	φοβηθης	φοβηθης	φοβέομαι	fobhqh~|j	fobhqhj	fobhqhj	fobe/omai			
1	20	V-	-AAN----	306049	παραλαβεῖν	παραλαβειν	παραλαβειν	παραλαμβάνω	paralabei~n	paralabein	paralabein	paralamba/nw			
1	20	N-	----ASF-	13570	Μαρίαν	μαριαν	μαριαν	Μαρία	Mari/an	marian	marian	Mari/a			
1	20	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
1	20	N-	----ASF-	13570	γυναῖκά	γυναικα	γυναικα	γυνή	gunai~ka/	gunaika	gunaika	gunh/			
1	20	RP	----GS--	13	σου	σου	σου	σύ	sou	sou	sou	su/			,
1	20	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	20	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	20	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	20	RP	----DSF-	13	αὐτῇ	αὐτη	αυτη	αὐτός	au)th~|	au)th	auth	au)to/j			
1	20	V-	-APPNSN-	8997825	γεννηθὲν	γεννηθεν	γεννηθεν	γεννάω	gennhqe\n	gennhqen	gennhqen	genna/w			
1	20	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
1	20	N-	----GSN-	17730	πνεύματός	πνευματος	πνευματος	πνεῦμα	pneu/mato/j	pneumatoj	pneumatoj	pneu~ma			
1	20	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			
1	20	A-	----GSN-	17731	ἁγίου	ἁγιου	αγιου	ἅγιος	a(gi/ou	a(giou	agiou	a/(gioj			·
1	21	V-	3FMI-S--	637057	τέξεται	τεξεται	τεξεται	τίκτω	te/cetai	tecetai	tecetai	ti/ktw			
1	21	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	21	N-	----ASM-	9474	υἱὸν	υἱον	υιον	υἱός	ui(o\n	ui(on	uion	ui(o/j			
1	21	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	21	V-	2FAI-S--	632961	καλέσεις	καλεσεις	καλεσεις	καλέω	kale/seij	kaleseij	kaleseij	kale/w			
1	21	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	21	N-	----ASN-	17666	ὄνομα	ὀνομα	ονομα	ὄνομα	o/)noma	o)noma	onoma	o/)noma			
1	21	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	21	N-	----ASM-	9474	Ἰησοῦν	ἰησουν	ιησουν	Ἰησοῦς	I)hsou~n	i)hsoun	ihsoun	I)hsou~j			,
1	21	RP	----NSM-	13	αὐτὸς	αὐτος	αυτος	αὐτός	au)to\j	au)toj	autoj	au)to/j			
1	21	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
1	21	V-	3FAI-S--	632961	σώσει	σωσει	σωσει	σῴζω	sw/sei	swsei	swsei	sw/|zw			
1	21	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
1	21	N-	----ASM-	9474	λαὸν	λαον	λαον	λαός	lao\n	laon	laon	lao/j			
1	21	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	21	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
1	21	RA	----GPF-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
1	21	N-	----GPF-	14146	ἁμαρτιῶν	ἁμαρτιων	αμαρτιων	ἁμαρτία	a(martiw~n	a(martiwn	amartiwn	a(marti/a			
1	21	RP	----GPM-	13	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j			.
1	22	RD	----NSN-	11	τοῦτο	τουτο	τουτο	οὗτος	tou~to	touto	touto	ou~(toj			
1	22	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	22	A-	----NSN-	17539	ὅλον	ὁλον	ολον	ὅλος	o/(lon	o(lon	olon	o/(loj			
1	22	V-	3XAI-S--	633985	γέγονεν	γεγονεν	γεγονεν	γίνομαι	ge/gonen	gegonen	gegonen	gi/nomai			
1	22	C-	--------	4	ἵνα	ἱνα	ινα	ἵνα	i/(na	i(na	ina	i/(na			
1	22	V-	3APS-S--	2673409	πληρωθῇ	πληρωθη	πληρωθη	πληρόω	plhrwqh~|	plhrwqh	plhrwqh	plhro/w			
1	22	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	22	V-	-APPNSN-	8997825	ῥηθὲν	ῥηθεν	ρηθεν	λέγω	r(hqe\n	r(hqen	rhqen	le/gw			
1	22	P-	--------	7	ὑπὸ	ὑπο	υπο	ὑπό	u(po\	u(po	upo	u(po/			
1	22	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj			
1	22	P-	--------	7	διὰ	δια	δια	διά	dia\	dia	dia	dia/			
1	22	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	22	N-	----GSM-	9538	προφήτου	προφητου	προφητου	προφήτης	profh/tou	profhtou	profhtou	profh/thj			
1	22	V-	-PAPGSM-	566721	λέγοντος	λεγοντος	λεγοντος	λέγω	le/gontoj	legontoj	legontoj	le/gw			·
1	23	X-	--------	5	Ἰδοὺ	ἰδου	ιδου	ἰδού	I)dou\	i)dou	idou	i)dou/			
1	23	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
1	23	N-	----NSF-	13442	παρθένος	παρθενος	παρθενος	παρθένος	parqe/noj	parqenoj	parqenoj	parqe/noj			
1	23	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	23	N-	----DSF-	13698	γαστρὶ	γαστρι	γαστρι	γαστήρ	gastri\	gastri	gastri	gasth/r			
1	23	V-	3FAI-S--	632961	ἕξει	ἑξει	εξει	ἔχω	e/(cei	e(cei	ecei	e/)xw			
1	23	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	23	V-	3FMI-S--	637057	τέξεται	τεξεται	τεξεται	τίκτω	te/cetai	tecetai	tecetai	ti/ktw			
1	23	N-	----ASM-	9474	υἱόν	υἱον	υιον	υἱός	ui(o/n	ui(on	uion	ui(o/j			,
1	23	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	23	V-	3FAI-P--	895105	καλέσουσιν	καλεσουσιν	καλεσουσιν	καλέω	kale/sousin	kalesousin	kalesousin	kale/w			
1	23	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	23	N-	----ASN-	17666	ὄνομα	ὀνομα	ονομα	ὄνομα	o/)noma	o)noma	onoma	o/)noma			
1	23	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	23	N-	----ASM-	9474	Ἐμμανουήλ	ἐμμανουηλ	εμμανουηλ	Ἐμμανουήλ	E)mmanouh/l	e)mmanouhl	emmanouhl	E)mmanouh/l			·
1	23	RR	----NSN-	14	ὅ	ὁ	ο	ὅς	o/(	o(	o	o/(j			
1	23	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			
1	23	V-	-PPPNSN-	8996289	μεθερμηνευόμενον	μεθερμηνευομενον	μεθερμηνευομενον	μεθερμηνεύω	meqermhneuo/menon	meqermhneuomenon	meqermhneuomenon	meqermhneu/w			
1	23	P-	--------	7	Μεθ	μεθ	μεθ	μετά	Meq	meq	meq	meta/			
1	23	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			
1	23	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	23	N-	----NSM-	9346	θεός	θεος	θεος	θεός	qeo/j	qeoj	qeoj	qeo/j			.
1	24	V-	-APPNSM-	4803521	ἐγερθεὶς	ἐγερθεις	εγερθεις	ἐγείρω	e)gerqei\j	e)gerqeij	egerqeij	e)gei/rw			
1	24	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
1	24	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	24	N-	----NSM-	9346	Ἰωσὴφ	ἰωσηφ	ιωσηφ	Ἰωσήφ	I)wsh\f	i)wshf	iwshf	I)wsh/f			
1	24	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
1	24	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
1	24	N-	----GSM-	9538	ὕπνου	ὑπνου	υπνου	ὕπνος	u/(pnou	u(pnou	upnou	u/(pnoj			
1	24	V-	3AAI-S--	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	e)poi/hsen	e)poihsen	epoihsen	poie/w			
1	24	C-	--------	4	ὡς	ὡς	ως	ὡς	w(j	w(j	wj	w(j			
1	24	V-	3AAI-S--	633473	προσέταξεν	προσεταξεν	προσεταξεν	προστάσσω	prose/tacen	prosetacen	prosetacen	prosta/ssw			
1	24	RP	----DSM-	13	αὐτῷ	αὐτω	αυτω	αὐτός	au)tw~|	au)tw	autw	au)to/j			
1	24	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
1	24	N-	----NSM-	9346	ἄγγελος	ἀγγελος	αγγελος	ἄγγελος	a/)ggeloj	a)ggeloj	aggeloj	a/)ggeloj			
1	24	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj			
1	24	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	24	V-	3AAI-S--	633473	παρέλαβεν	παρελαβεν	παρελαβεν	παραλαμβάνω	pare/laben	parelaben	parelaben	paralamba/nw			
1	24	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
1	24	N-	----ASF-	13570	γυναῖκα	γυναικα	γυναικα	γυνή	gunai~ka	gunaika	gunaika	gunh/			
1	24	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			·
1	25	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	25	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
1	25	V-	3IAI-S--	632449	ἐγίνωσκεν	ἐγινωσκεν	εγινωσκεν	γινώσκω	e)gi/nwsken	e)ginwsken	eginwsken	ginw/skw			
1	25	RP	----ASF-	13	αὐτὴν	αὐτην	αυτην	ἑαυτοῦ	au)th\n	au)thn	authn	e(autou~			
1	25	P-	--------	7	ἕως	ἑως	εως	ἕως	e/(wj	e(wj	ewj	e/(wj			
1	25	RR	----GSM-	14	οὗ	οὑ	ου	ὅς	ou~(	ou(	ou	o/(j			
1	25	V-	3AAI-S--	633473	ἔτεκεν	ἐτεκεν	ετεκεν	τίκτω	e/)teken	e)teken	eteken	ti/ktw			
1	25	N-	----ASM-	9474	υἱόν	υἱον	υιον	υἱός	ui(o/n	ui(on	uion	ui(o/j			·
1	25	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	25	V-	3AAI-S--	633473	ἐκάλεσεν	ἐκαλεσεν	εκαλεσεν	καλέω	e)ka/lesen	e)kalesen	ekalesen	kale/w			
1	25	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	25	N-	----ASN-	17666	ὄνομα	ὀνομα	ονομα	ὄνομα	o/)noma	o)noma	onoma	o/)noma			
1	25	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
1	25	N-	----ASM-	9474	Ἰησοῦν	ἰησουν	ιησουν	Ἰησοῦς	I)hsou~n	i)hsoun	ihsoun	I)hsou~j			.
2	1	RA	----GSM-	10	Τοῦ	του	του	ὁ	Tou~	tou	tou	o(			
2	1	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
2	1	N-	----GSM-	9538	Ἰησοῦ	ἰησου	ιησου	Ἰησοῦς	I)hsou~	i)hsou	ihsou	I)hsou~j			
2	1	V-	-APPGSM-	4901825	γεννηθέντος	γεννηθεντος	γεννηθεντος	γεννάω	gennhqe/ntoj	gennhqentoj	gennhqentoj	genna/w			
2	1	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
2	1	N-	----DSF-	13698	Βηθλέεμ	βηθλεεμ	βηθλεεμ	Βηθλέεμ	Bhqle/em	bhqleem	bhqleem	Bhqle/em			
2	1	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
2	1	N-	----GSF-	13634	Ἰουδαίας	ἰουδαιας	ιουδαιας	Ἰουδαία	I)oudai/aj	i)oudaiaj	ioudaiaj	I)oudai/a			
2	1	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
2	1	N-	----DPF-	14210	ἡμέραις	ἡμεραις	ημεραις	ἡμέρα	h(me/raij	h(meraij	hmeraij	h(me/ra			
2	1	N-	----GSM-	9538	Ἡρῴδου	ἡρωδου	ηρωδου	Ἡρῴδης	H(rw/|dou	h(rwdou	hrwdou	H(rw/|dhj			
2	1	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
2	1	N-	----GSM-	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς	basile/wj	basilewj	basilewj	basileu/j			,
